SRC_Station_Name,SRC_STATION_ID,DEST_STATION_NAME,DEST_STATION_ID,OCT_ADT_FARE,OCT_STD_FARE,SINGLE_ADT_FARE,OCT_CON_CHILD_FARE,OCT_CON_ELDERLY_FARE,OCT_CON_PWD_FARE,SINGLE_CON_CHILD_FARE,SINGLE_CON_ELDERLY_FARE
Whampoa,85,Admiralty,2,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Whampoa,85,Tsim Sha Tsui,3,5.6,3,6,3,2,2,3.5,3.5
Whampoa,85,Jordan,4,5.6,3,6,3,2,2,3.5,3.5
Whampoa,85,Yau Ma Tei,5,4.7,3,5,3,2,2,3.5,3.5
Whampoa,85,Mong Kok,6,5.6,3,6,3,2,2,3.5,3.5
Whampoa,85,Shek Kip Mei,7,7,3.5,7.5,3.5,2,2,4,4
Whampoa,85,Kowloon Tong,8,7,3.5,7.5,3.5,2,2,4,4
Whampoa,85,Lok Fu,9,8.7,4.2,10,4.2,2,2,4.5,4.5
Whampoa,85,Wong Tai Sin,10,8.7,4.2,10,4.2,2,2,4.5,4.5
Whampoa,85,Diamond Hill,11,8.7,4.2,10,4.2,2,2,4.5,4.5
Whampoa,85,Choi Hung,12,8.7,4.2,10,4.2,2,2,4.5,4.5
Whampoa,85,Kowloon Bay,13,8.7,4.2,10,4.2,2,2,4.5,4.5
Whampoa,85,Ngau Tau Kok,14,8.7,4.2,10,4.2,2,2,4.5,4.5
Whampoa,85,Kwun Tong,15,8.7,4.2,10,4.2,2,2,4.5,4.5
Whampoa,85,Prince Edward,16,5.6,3,6,3,2,2,3.5,3.5
Whampoa,85,Sham Shui Po,17,7,3.5,7.5,3.5,2,2,4,4
Whampoa,85,Cheung Sha Wan,18,7,3.5,7.5,3.5,2,2,4,4
Whampoa,85,Lai Chi Kok,19,8.5,3.7,10,3.7,2,2,4,4
Whampoa,85,Mei Foo,20,8.5,3.7,10,3.7,2,2,4,4
Whampoa,85,Lai King,21,10.5,4.7,12,4.7,2,2,5,5
Whampoa,85,Kwai Fong,22,10.5,4.7,12,4.7,2,2,5,5
Whampoa,85,Kwai Hing,23,10.5,4.7,12,4.7,2,2,5,5
Whampoa,85,Tai Wo Hau,24,10.5,4.7,12,4.7,2,2,5,5
Whampoa,85,Tsuen Wan,25,10.5,4.7,12,4.7,2,2,5,5
Whampoa,85,Sheung Wan,26,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Whampoa,85,Wan Chai,27,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Whampoa,85,Causeway Bay,28,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Whampoa,85,Tin Hau,29,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Whampoa,85,Fortress Hill,30,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Whampoa,85,North Point,31,14.9,7,15,7,2,2,7.5,7.5
Whampoa,85,Quarry Bay,32,14.9,7,15,7,2,2,7.5,7.5
Whampoa,85,Tai Koo,33,14.9,7,15,7,2,2,7.5,7.5
Whampoa,85,Sai Wan Ho,34,14.9,7,15,7,2,2,7.5,7.5
Whampoa,85,Shau Kei Wan,35,14.9,7,15,7,2,2,7.5,7.5
Whampoa,85,Heng Fa Chuen,36,14.9,7,15,7,2,2,7.5,7.5
Whampoa,85,Chai Wan,37,14.9,7,15,7,2,2,7.5,7.5
Whampoa,85,Lam Tin,38,8.7,4.2,10,4.2,2,2,4.5,4.5
Whampoa,85,Hong Kong,39,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Whampoa,85,Kowloon,40,5.9,3.4,6.5,3.4,2,2,3.5,3.5
Whampoa,85,Olympic,41,5.9,3.4,6.5,3.4,2,2,3.5,3.5
Whampoa,85,Tsing Yi,42,10.5,4.7,12,4.7,2,2,5,5
Whampoa,85,Tung Chung,43,17.7,8.9,20,8.9,2,2,10,10
Whampoa,85,Yau Tong,48,8.7,4.2,10,4.2,2,2,4.5,4.5
Whampoa,85,Tiu Keng Leng,49,10.5,4.7,12,4.7,2,2,5,5
Whampoa,85,Tseung Kwan O,50,10.5,4.7,12,4.7,2,2,5,5
Whampoa,85,Hang Hau,51,10.5,4.7,12,4.7,2,2,5,5
Whampoa,85,Po Lam,52,10.5,4.7,12,4.7,2,2,5,5
Whampoa,85,Nam Cheong,53,5.9,3.4,6.5,3.4,2,2,3.5,3.5
Whampoa,85,Sunny Bay,54,15,7.3,16,7.3,2,2,7.5,7.5
Whampoa,85,Disneyland Resort,55,21,10.6,24,10.6,2,2,12.5,12.5
Whampoa,85,LOHAS Park,57,10.5,4.7,12,4.7,2,2,5,5
Whampoa,85,Hung Hom,64,4.7,3,5,3,2,2,3.5,3.5
Whampoa,85,Mong Kok East,65,5.6,3,6,3,2,2,3.5,3.5
Whampoa,85,Tai Wai,67,9.6,4.8,11,4.8,2,2,5,5
Whampoa,85,Sha Tin,68,9.6,4.8,11,4.8,2,2,5,5
Whampoa,85,Fo Tan,69,10.5,5.3,12,5.3,2,2,5.5,5.5
Whampoa,85,Racecourse,70,16.6,8.6,20.5,8.6,2,2,10,10
Whampoa,85,University,71,10.5,5.3,12.5,5.3,2,2,5.5,5.5
Whampoa,85,Tai Po Market,72,12.7,6.5,14.5,6.5,2,2,7,7
Whampoa,85,Tai Wo,73,12.7,6.5,14.5,6.5,2,2,7,7
Whampoa,85,Fanling,74,14.2,6.9,15,6.9,2,2,7.5,7.5
Whampoa,85,Sheung Shui,75,14.2,6.9,15,6.9,2,2,7.5,7.5
Whampoa,85,Lo Wu,76,44.4,41.6,47,22.5,22.5,22.5,23.5,23.5
Whampoa,85,Lok Ma Chau,78,44.4,41.6,47,22.5,22.5,22.5,23.5,23.5
Whampoa,85,East Tsim Sha Tsui,80,5.6,3,6,3,2,2,3.5,3.5
Whampoa,85,Sai Ying Pun,81,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Whampoa,85,HKU,82,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Whampoa,85,Kennedy Town,83,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Whampoa,85,Ho Man Tin,84,4.7,3,5,3,2,2,3.5,3.5
Whampoa,85,Whampoa,85,0,0,0,0,0,0,0,0
Whampoa,85,Ocean Park,86,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Whampoa,85,Wong Chuk Hang,87,14.9,7,15,7,2,2,7.5,7.5
Whampoa,85,Lei Tung,88,14.9,7,15,7,2,2,7.5,7.5
Whampoa,85,South Horizons,89,14.9,7,15,7,2,2,7.5,7.5
Whampoa,85,Hin Keng,90,9.6,4.8,11,4.8,2,2,5,5
Whampoa,85,Kai Tak,91,5.6,3,6,3,2,2,3.5,3.5
Whampoa,85,Sung Wong Toi,92,5.6,3,6,3,2,2,3.5,3.5
Whampoa,85,To Kwa Wan,93,4.7,3,5,3,2,2,3.5,3.5
Whampoa,85,Exhibition Centre,94,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Whampoa,85,Che Kung Temple,96,10.6,5.2,12,5.2,2,2,5.5,5.5
Whampoa,85,Sha Tin Wai,97,10.6,5.2,12,5.2,2,2,5.5,5.5
Whampoa,85,City One,98,10.6,5.2,12,5.2,2,2,5.5,5.5
Whampoa,85,Shek Mun,99,10.6,5.2,12,5.2,2,2,5.5,5.5
Whampoa,85,Tai Shui Hang,100,13.5,6.8,14.5,6.8,2,2,7,7
Whampoa,85,Heng On,101,13.5,6.8,14.5,6.8,2,2,7,7
Whampoa,85,Ma On Shan,102,13.5,6.8,14.5,6.8,2,2,7,7
Whampoa,85,Wu Kai Sha,103,13.5,6.8,14.5,6.8,2,2,7,7
Whampoa,85,Austin,111,5.9,3.4,6.5,3.4,2,2,3.5,3.5
Whampoa,85,Tsuen Wan West,114,10.5,5.1,12.5,5.1,2,2,5.5,5.5
Whampoa,85,Kam Sheung Road,115,20.7,10.6,21.5,10.6,2,2,12,12
Whampoa,85,Yuen Long,116,21.7,11.2,24,11.2,2,2,12.5,12.5
Whampoa,85,Long Ping,117,21.7,11.2,24,11.2,2,2,12.5,12.5
Whampoa,85,Tin Shui Wai,118,21.7,11.2,24,11.2,2,2,12.5,12.5
Whampoa,85,Siu Hong,119,21.7,11.2,24,11.2,2,2,12.5,12.5
Whampoa,85,Tuen Mun,120,21.7,11.2,24,11.2,2,2,12.5,12.5
Ocean Park,86,Central,1,5.6,3,6,3,2,2,3.5,3.5
Ocean Park,86,Admiralty,2,5.6,3,6,3,2,2,3.5,3.5
Ocean Park,86,Tsim Sha Tsui,3,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Ocean Park,86,Jordan,4,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Ocean Park,86,Yau Ma Tei,5,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Ocean Park,86,Mong Kok,6,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Ocean Park,86,Shek Kip Mei,7,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Kowloon Tong,8,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Lok Fu,9,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Wong Tai Sin,10,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Diamond Hill,11,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Choi Hung,12,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Kowloon Bay,13,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Ngau Tau Kok,14,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Kwun Tong,15,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Prince Edward,16,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Ocean Park,86,Sham Shui Po,17,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Cheung Sha Wan,18,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Lai Chi Kok,19,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Mei Foo,20,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Lai King,21,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Kwai Fong,22,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Kwai Hing,23,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Tai Wo Hau,24,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Tsuen Wan,25,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Sheung Wan,26,7,3.5,7.5,3.5,2,2,4,4
Ocean Park,86,Wan Chai,27,5.6,3,6,3,2,2,3.5,3.5
Ocean Park,86,Causeway Bay,28,5.6,3,6,3,2,2,3.5,3.5
Ocean Park,86,Tin Hau,29,7,3.5,7.5,3.5,2,2,4,4
Ocean Park,86,Fortress Hill,30,7,3.5,7.5,3.5,2,2,4,4
Ocean Park,86,North Point,31,7,3.5,7.5,3.5,2,2,4,4
Ocean Park,86,Quarry Bay,32,8.7,4.2,10,4.2,2,2,4.5,4.5
Ocean Park,86,Tai Koo,33,8.7,4.2,10,4.2,2,2,4.5,4.5
Ocean Park,86,Sai Wan Ho,34,8.7,4.2,10,4.2,2,2,4.5,4.5
Ocean Park,86,Shau Kei Wan,35,8.7,4.2,10,4.2,2,2,4.5,4.5
Ocean Park,86,Heng Fa Chuen,36,8.7,4.2,10,4.2,2,2,4.5,4.5
Ocean Park,86,Chai Wan,37,10.5,4.7,12,4.7,2,2,5,5
Ocean Park,86,Lam Tin,38,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Hong Kong,39,5.6,3,6,3,2,2,3.5,3.5
Ocean Park,86,Kowloon,40,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Ocean Park,86,Olympic,41,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Ocean Park,86,Tsing Yi,42,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Tung Chung,43,26.5,13.5,29.5,13.5,2,2,15.5,15.5
Ocean Park,86,Yau Tong,48,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Tiu Keng Leng,49,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Tseung Kwan O,50,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Hang Hau,51,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Po Lam,52,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Nam Cheong,53,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Sunny Bay,54,23.1,11.8,26.5,11.8,2,2,14,14
Ocean Park,86,Disneyland Resort,55,26.5,13.5,29.5,13.5,2,2,15.5,15.5
Ocean Park,86,LOHAS Park,57,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Hung Hom,64,14.1,6.8,15,6.8,2,2,7,7
Ocean Park,86,Mong Kok East,65,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Tai Wai,67,18.5,8.9,20.5,8.9,2,2,10,10
Ocean Park,86,Sha Tin,68,18.5,8.9,20.5,8.9,2,2,10,10
Ocean Park,86,Fo Tan,69,18.9,9.3,21,9.3,2,2,11,11
Ocean Park,86,Racecourse,70,26.5,13.2,29,13.2,2,2,14.5,14.5
Ocean Park,86,University,71,19.8,9.5,21.5,9.5,2,2,11,11
Ocean Park,86,Tai Po Market,72,21.8,11,25,11,2,2,12.5,12.5
Ocean Park,86,Tai Wo,73,21.8,11,25,11,2,2,12.5,12.5
Ocean Park,86,Fanling,74,23.3,11.7,26,11.7,2,2,13,13
Ocean Park,86,Sheung Shui,75,23.3,11.7,26,11.7,2,2,13,13
Ocean Park,86,Lo Wu,76,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Ocean Park,86,Lok Ma Chau,78,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Ocean Park,86,East Tsim Sha Tsui,80,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Ocean Park,86,Sai Ying Pun,81,7,3.5,7.5,3.5,2,2,4,4
Ocean Park,86,HKU,82,7,3.5,7.5,3.5,2,2,4,4
Ocean Park,86,Kennedy Town,83,8.7,4.2,10,4.2,2,2,4.5,4.5
Ocean Park,86,Ho Man Tin,84,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Ocean Park,86,Whampoa,85,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Ocean Park,86,Ocean Park,86,0,0,0,0,0,0,0,0
Ocean Park,86,Wong Chuk Hang,87,4.7,3,5,3,2,2,3.5,3.5
Ocean Park,86,Lei Tung,88,4.7,3,5,3,2,2,3.5,3.5
Ocean Park,86,South Horizons,89,5.6,3,6,3,2,2,3.5,3.5
Ocean Park,86,Hin Keng,90,18.5,8.9,20.5,8.9,2,2,10,10
Ocean Park,86,Kai Tak,91,14.9,7,15,7,2,2,7.5,7.5
Ocean Park,86,Sung Wong Toi,92,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Ocean Park,86,To Kwa Wan,93,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Ocean Park,86,Exhibition Centre,94,5.6,3,6,3,2,2,3.5,3.5
Ocean Park,86,Che Kung Temple,96,19.3,9.4,21,9.4,2,2,11,11
Ocean Park,86,Sha Tin Wai,97,19.3,9.4,21,9.4,2,2,11,11
Ocean Park,86,City One,98,19.3,9.4,21,9.4,2,2,11,11
Ocean Park,86,Shek Mun,99,19.3,9.4,21,9.4,2,2,11,11
Ocean Park,86,Tai Shui Hang,100,21.7,10.8,24.5,10.8,2,2,12.5,12.5
Ocean Park,86,Heng On,101,21.7,10.8,24.5,10.8,2,2,12.5,12.5
Ocean Park,86,Ma On Shan,102,21.7,10.8,24.5,10.8,2,2,12.5,12.5
Ocean Park,86,Wu Kai Sha,103,21.7,10.8,24.5,10.8,2,2,12.5,12.5
Ocean Park,86,Austin,111,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Ocean Park,86,Tsuen Wan West,114,17.7,8.6,20,8.6,2,2,9.5,9.5
Ocean Park,86,Kam Sheung Road,115,27.8,14.1,29.5,14.1,2,2,14.5,14.5
Ocean Park,86,Yuen Long,116,28.7,14.9,30.5,14.9,2,2,15.5,15.5
Ocean Park,86,Long Ping,117,28.7,14.9,30.5,14.9,2,2,15.5,15.5
Ocean Park,86,Tin Shui Wai,118,28.7,14.9,30.5,14.9,2,2,15.5,15.5
Ocean Park,86,Siu Hong,119,28.7,14.9,30.5,14.9,2,2,15.5,15.5
Ocean Park,86,Tuen Mun,120,28.7,14.9,30.5,14.9,2,2,15.5,15.5
Wong Chuk Hang,87,Central,1,7,3.5,7.5,3.5,2,2,4,4
Wong Chuk Hang,87,Admiralty,2,7,3.5,7.5,3.5,2,2,4,4
Wong Chuk Hang,87,Tsim Sha Tsui,3,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Wong Chuk Hang,87,Jordan,4,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Wong Chuk Hang,87,Yau Ma Tei,5,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Wong Chuk Hang,87,Mong Kok,6,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Wong Chuk Hang,87,Shek Kip Mei,7,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Kowloon Tong,8,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Lok Fu,9,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Wong Tai Sin,10,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Diamond Hill,11,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Choi Hung,12,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Kowloon Bay,13,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Ngau Tau Kok,14,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Kwun Tong,15,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Prince Edward,16,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Sham Shui Po,17,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Cheung Sha Wan,18,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Lai Chi Kok,19,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Mei Foo,20,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Lai King,21,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Kwai Fong,22,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Kwai Hing,23,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Tai Wo Hau,24,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Tsuen Wan,25,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Sheung Wan,26,7,3.5,7.5,3.5,2,2,4,4
Wong Chuk Hang,87,Wan Chai,27,7,3.5,7.5,3.5,2,2,4,4
Wong Chuk Hang,87,Causeway Bay,28,7,3.5,7.5,3.5,2,2,4,4
Wong Chuk Hang,87,Tin Hau,29,7,3.5,7.5,3.5,2,2,4,4
Wong Chuk Hang,87,Fortress Hill,30,7,3.5,7.5,3.5,2,2,4,4
Wong Chuk Hang,87,North Point,31,8.7,4.2,10,4.2,2,2,4.5,4.5
Wong Chuk Hang,87,Quarry Bay,32,8.7,4.2,10,4.2,2,2,4.5,4.5
Wong Chuk Hang,87,Tai Koo,33,8.7,4.2,10,4.2,2,2,4.5,4.5
Wong Chuk Hang,87,Sai Wan Ho,34,8.7,4.2,10,4.2,2,2,4.5,4.5
Wong Chuk Hang,87,Shau Kei Wan,35,8.7,4.2,10,4.2,2,2,4.5,4.5
Wong Chuk Hang,87,Heng Fa Chuen,36,10.5,4.7,12,4.7,2,2,5,5
Wong Chuk Hang,87,Chai Wan,37,10.5,4.7,12,4.7,2,2,5,5
Wong Chuk Hang,87,Lam Tin,38,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Hong Kong,39,7,3.5,7.5,3.5,2,2,4,4
Wong Chuk Hang,87,Kowloon,40,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Wong Chuk Hang,87,Olympic,41,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Wong Chuk Hang,87,Tsing Yi,42,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Tung Chung,43,26.5,13.5,29.5,13.5,2,2,15.5,15.5
Wong Chuk Hang,87,Yau Tong,48,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Tiu Keng Leng,49,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Tseung Kwan O,50,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Hang Hau,51,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Po Lam,52,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Nam Cheong,53,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Sunny Bay,54,23.1,11.8,26.5,11.8,2,2,14,14
Wong Chuk Hang,87,Disneyland Resort,55,26.5,13.5,29.5,13.5,2,2,15.5,15.5
Wong Chuk Hang,87,LOHAS Park,57,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Hung Hom,64,14.1,6.8,16,6.8,2,2,7,7
Wong Chuk Hang,87,Mong Kok East,65,15.2,7.2,16.5,7.2,2,2,7.5,7.5
Wong Chuk Hang,87,Tai Wai,67,18.5,8.9,20.5,8.9,2,2,10,10
Wong Chuk Hang,87,Sha Tin,68,18.5,8.9,20.5,8.9,2,2,10,10
Wong Chuk Hang,87,Fo Tan,69,18.9,9.3,21,9.3,2,2,11,11
Wong Chuk Hang,87,Racecourse,70,26.5,13.2,29,13.2,2,2,14.5,14.5
Wong Chuk Hang,87,University,71,19.8,9.5,21.5,9.5,2,2,11,11
Wong Chuk Hang,87,Tai Po Market,72,21.8,11,25,11,2,2,12.5,12.5
Wong Chuk Hang,87,Tai Wo,73,21.8,11,25,11,2,2,12.5,12.5
Wong Chuk Hang,87,Fanling,74,23.3,11.7,26,11.7,2,2,13,13
Wong Chuk Hang,87,Sheung Shui,75,23.3,11.7,26,11.7,2,2,13,13
Wong Chuk Hang,87,Lo Wu,76,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Wong Chuk Hang,87,Lok Ma Chau,78,51.8,44.5,54,25.8,25.8,25.8,26.5,26.5
Wong Chuk Hang,87,East Tsim Sha Tsui,80,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Wong Chuk Hang,87,Sai Ying Pun,81,7,3.5,7.5,3.5,2,2,4,4
Wong Chuk Hang,87,HKU,82,8.7,4.2,10,4.2,2,2,4.5,4.5
Wong Chuk Hang,87,Kennedy Town,83,8.7,4.2,10,4.2,2,2,4.5,4.5
Wong Chuk Hang,87,Ho Man Tin,84,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Wong Chuk Hang,87,Whampoa,85,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Ocean Park,86,4.7,3,5,3,2,2,3.5,3.5
Wong Chuk Hang,87,Wong Chuk Hang,87,0,0,0,0,0,0,0,0
Wong Chuk Hang,87,Lei Tung,88,4.7,3,5,3,2,2,3.5,3.5
Wong Chuk Hang,87,South Horizons,89,4.7,3,5,3,2,2,3.5,3.5
Wong Chuk Hang,87,Hin Keng,90,18.5,8.9,20.5,8.9,2,2,10,10
Wong Chuk Hang,87,Kai Tak,91,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,Sung Wong Toi,92,14.9,7,15,7,2,2,7.5,7.5
Wong Chuk Hang,87,To Kwa Wan,93,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Wong Chuk Hang,87,Exhibition Centre,94,7,3.5,7.5,3.5,2,2,4,4
Wong Chuk Hang,87,Che Kung Temple,96,19.3,9.4,21,9.4,2,2,11,11
Wong Chuk Hang,87,Sha Tin Wai,97,19.3,9.4,21,9.4,2,2,11,11
Wong Chuk Hang,87,City One,98,19.3,9.4,21,9.4,2,2,11,11
Wong Chuk Hang,87,Shek Mun,99,19.3,9.4,21,9.4,2,2,11,11
Wong Chuk Hang,87,Tai Shui Hang,100,21.7,10.8,24.5,10.8,2,2,12.5,12.5
Wong Chuk Hang,87,Heng On,101,21.7,10.8,24.5,10.8,2,2,12.5,12.5
Wong Chuk Hang,87,Ma On Shan,102,21.7,10.8,24.5,10.8,2,2,12.5,12.5
Wong Chuk Hang,87,Wu Kai Sha,103,21.7,10.8,24.5,10.8,2,2,12.5,12.5
Wong Chuk Hang,87,Austin,111,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Wong Chuk Hang,87,Tsuen Wan West,114,17.7,8.6,20,8.6,2,2,9.5,9.5
Wong Chuk Hang,87,Kam Sheung Road,115,27.8,14.1,29.5,14.1,2,2,14.5,14.5
Wong Chuk Hang,87,Yuen Long,116,28.7,14.9,30.5,14.9,2,2,15.5,15.5
Wong Chuk Hang,87,Long Ping,117,28.7,14.9,30.5,14.9,2,2,15.5,15.5
Wong Chuk Hang,87,Tin Shui Wai,118,28.7,14.9,30.5,14.9,2,2,15.5,15.5
Wong Chuk Hang,87,Siu Hong,119,28.7,14.9,30.5,14.9,2,2,15.5,15.5
Wong Chuk Hang,87,Tuen Mun,120,28.7,14.9,30.5,14.9,2,2,15.5,15.5
Lei Tung,88,Central,1,7,3.5,7.5,3.5,2,2,4,4
Lei Tung,88,Admiralty,2,7,3.5,7.5,3.5,2,2,4,4
Lei Tung,88,Tsim Sha Tsui,3,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Lei Tung,88,Jordan,4,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Lei Tung,88,Yau Ma Tei,5,12.5,6.2,14.5,6.2,2,2,6.5,6.5
Lei Tung,88,Mong Kok,6,14.9,7,15,7,2,2,7.5,7.5
Lei Tung,88,Shek Kip Mei,7,14.9,7,15,7,2,2,7.5,7.5
Lei Tung,88,Kowloon Tong,8,14.9,7,15,7,2,2,7.5,7.5
Lei Tung,88,Lok Fu,9,14.9,7,15,7,2,2,7.5,7.5
Lei Tung,88,Wong Tai Sin,10,14.9,7,15,7,2,2,7.5,7.5
Lei Tung,88,Diamond Hill,11,14.9,7,15,7,2,2,7.5,7.5
Lei Tung,88,Choi Hung,12,14.9,7,15,7,2,2,7.5,7.5
Lei Tung,88,Kowloon Bay,13,14.9,7,15,7,2,2,7.5,7.5
Lei Tung,88,Ngau Tau Kok,14,14.9,7,15,7,2,2,7.5,7.5
Lei Tung,88,Kwun Tong,15,14.9,7,15,7,2,2,7.5,7.5
Lei Tung,88,Prince Edward,16,14.9,7,15,7,2,2,7.5,7.5
Lei Tung,88,Sham Shui Po,17,14.9,7,15,7,2,2,7.5,7.5
Lei Tung,88,Cheung Sha Wan,18,14.9,7,15,7,2,2,7.5,7.5
Lei Tung,88,Lai Chi Kok,19,14.9,7,15,7,2,2,7.5,7.5
Lei Tung,88,Mei Foo,20,14.9,7,15,7,2,2,7.5,7.5
Lei Tung,88,Lai King,21,14.9,7,15,7,2,2,7.5,7.5
Lei Tung,88,Kwai Fong,22,14.9,7,15,7,2,2,7.5,7.5
Lei Tung,88,Kwai Hing,23,14.9,7,15,7,2,2,7.5,7.5
Lei Tung,88,Tai Wo Hau,24,14.9,7,15,7,2,2,7.5,7.5
Lei Tung,88,Tsuen Wan,25,14.9,7,15,7,2,2,7.5,7.5
Lei Tung,88,Sheung Wan,26,7,3.5,7.5,3.5,2,2,4,4
Lei Tung,88,Wan Chai,27,7,3.5,7.5,3.5,2,2,4,4
Lei Tung,88,Causeway Bay,28,7,3.5,7.5,3.5,2,2,4,4
